fecha,pred_consumo,real_consumo,error
2020-01-01 00:00:00,0.2005936843967656,0.096,0.1045936843967656
2020-01-01 01:00:00,0.1011895246038698,0.087,0.0141895246038698
2020-01-01 02:00:00,0.0508087655728651,0.375,0.3241912344271348
2020-01-01 03:00:00,0.0327418813737958,0.091,0.0582581186262041
2020-01-01 04:00:00,-0.0013794531699804,0.107,0.1083794531699804
2020-01-01 05:00:00,-0.0230095719008419,0.087,0.1100095719008419
2020-01-01 06:00:00,0.0083395359287182,0.087,0.0786604640712817
2020-01-01 07:00:00,0.1018825509130716,0.086,0.0158825509130716
2020-01-01 08:00:00,0.2392725947973003,0.093,0.1462725947973003
2020-01-01 09:00:00,0.4068714102797962,0.098,0.3088714102797962
2020-01-01 10:00:00,0.3514569387781028,0.349,0.0024569387781028
2020-01-01 11:00:00,0.2162722185892779,1.15,0.933727781410722
2020-01-01 12:00:00,0.1465012948656659,0.776,0.6294987051343341
2020-01-01 13:00:00,0.1385615219405341,0.294,0.1554384780594658
2020-01-01 14:00:00,0.1752254842833623,0.095,0.0802254842833623
2020-01-01 15:00:00,0.2844173367189276,0.086,0.1984173367189276
2020-01-01 16:00:00,0.2144644557191457,0.086,0.1284644557191457
2020-01-01 17:00:00,0.1801365167929685,0.086,0.0941365167929685
2020-01-01 18:00:00,0.2359260649726572,0.091,0.1449260649726572
2020-01-01 19:00:00,0.1584467432195946,0.097,0.0614467432195945
2020-01-01 20:00:00,0.157089651607051,0.275,0.117910348392949
2020-01-01 21:00:00,0.1894341896077542,0.646,0.4565658103922457
2020-01-01 22:00:00,0.199490756687911,0.834,0.6345092433120889
2020-01-01 23:00:00,0.1745155077538845,0.801,0.6264844922461155
2020-01-02 00:00:00,0.3272474069820982,0.637,0.3097525930179018
2020-01-02 01:00:00,0.1076596107071911,0.266,0.1583403892928089
2020-01-02 02:00:00,0.1457273785279412,0.093,0.0527273785279412
2020-01-02 03:00:00,0.0820345979711413,0.09,0.0079654020288586
2020-01-02 04:00:00,0.0494208944465928,0.086,0.0365791055534071
2020-01-02 05:00:00,0.0233699540750617,0.085,0.0616300459249383
2020-01-02 06:00:00,0.0534516437107315,0.091,0.0375483562892684
2020-01-02 07:00:00,0.1454064691361925,0.095,0.0504064691361925
2020-01-02 08:00:00,0.2584996098643497,0.269,0.0105003901356502
2020-01-02 09:00:00,0.3258706409711596,0.382,0.0561293590288403
2020-01-02 10:00:00,0.3521103671497873,0.119,0.2331103671497872
2020-01-02 11:00:00,0.4108668336005771,0.094,0.3168668336005771
2020-01-02 12:00:00,0.2905315694495887,0.089,0.2015315694495887
2020-01-02 13:00:00,0.2052781705758618,0.083,0.1222781705758618
2020-01-02 14:00:00,0.2073468312511173,0.086,0.1213468312511173
2020-01-02 15:00:00,0.2326488846634942,0.803,0.5703511153365058
2020-01-02 16:00:00,0.2142025864960368,1.122,0.9077974135039631
2020-01-02 17:00:00,0.1603264750733189,0.296,0.135673524926681
2020-01-02 18:00:00,0.1185229805863088,0.15,0.0314770194136911
2020-01-02 19:00:00,0.1257419386966534,0.098,0.0277419386966534
2020-01-02 20:00:00,0.2022393129158316,0.096,0.1062393129158316
2020-01-02 21:00:00,0.3084504474740293,0.885,0.5765495525259707
2020-01-02 22:00:00,0.3472141134179175,0.546,0.1987858865820825
2020-01-02 23:00:00,0.3127697836691209,0.632,0.3192302163308791
2020-01-03 00:00:00,0.363585764016591,0.56,0.196414235983409
2020-01-03 01:00:00,0.1099082474645339,0.32,0.210091752535466
2020-01-03 02:00:00,0.0754160616273696,0.312,0.2365839383726303
2020-01-03 03:00:00,0.0570194603181772,0.135,0.0779805396818227
2020-01-03 04:00:00,0.0218950984699122,0.097,0.0751049015300877
2020-01-03 05:00:00,-0.0005228371056433,0.096,0.0965228371056433
2020-01-03 06:00:00,0.0310221329989892,0.086,0.0549778670010107
2020-01-03 07:00:00,0.1242439000614169,0.085,0.0392439000614169
2020-01-03 08:00:00,0.2642954108235581,1.091,0.8267045891764419
2020-01-03 09:00:00,0.3494633373938811,0.981,0.6315366626061188
2020-01-03 10:00:00,0.2950464974420124,0.256,0.0390464974420124
2020-01-03 11:00:00,0.2232259849902867,0.105,0.1182259849902867
2020-01-03 12:00:00,0.1618842388894371,0.086,0.0758842388894371
2020-01-03 13:00:00,0.1522323865966543,0.083,0.0692323865966543
2020-01-03 14:00:00,0.1860693683379761,1.422,1.2359306316620238
2020-01-03 15:00:00,0.3257290832725249,1.138,0.812270916727475
2020-01-03 16:00:00,0.3573191292918272,0.283,0.0743191292918272
2020-01-03 17:00:00,0.1724663992397652,0.283,0.1105336007602347
2020-01-03 18:00:00,0.1062671049595594,0.438,0.3317328950404405
2020-01-03 19:00:00,0.1035867102166027,0.276,0.1724132897833973
2020-01-03 20:00:00,0.1505550505015923,0.307,0.1564449494984076
2020-01-03 21:00:00,0.3214663665527399,0.098,0.2234663665527399
2020-01-03 22:00:00,0.2755784873010294,0.127,0.1485784873010294
2020-01-03 23:00:00,0.2586357997431053,0.103,0.1556357997431053
2020-01-04 00:00:00,0.2548971564137769,0.318,0.063102843586223
2020-01-04 01:00:00,0.1350949714935674,0.616,0.4809050285064326
2020-01-04 02:00:00,0.1245840120801185,0.417,0.2924159879198814
2020-01-04 03:00:00,0.0767018377880879,0.241,0.164298162211912
2020-01-04 04:00:00,0.0341142193877764,0.225,0.1908857806122235
2020-01-04 05:00:00,0.0094780952650492,0.306,0.2965219047349507
2020-01-04 06:00:00,0.0362245805876948,0.197,0.1607754194123051
2020-01-04 07:00:00,0.1264191708870633,0.09,0.0364191708870633
2020-01-04 08:00:00,0.3954524633891509,0.096,0.2994524633891509
2020-01-04 09:00:00,0.4431914830043578,0.459,0.0158085169956421
2020-01-04 10:00:00,0.313747759933231,0.474,0.1602522400667689
2020-01-04 11:00:00,0.2199285951805382,0.348,0.1280714048194617
2020-01-04 12:00:00,0.1545920042995612,0.164,0.0094079957004387
2020-01-04 13:00:00,0.1441068949879961,0.152,0.0078931050120039
2020-01-04 14:00:00,0.3877517365562357,0.16,0.2277517365562357
2020-01-04 15:00:00,0.3684607322082101,0.16,0.20846073220821
2020-01-04 16:00:00,0.2138738536421864,0.194,0.0198738536421863
2020-01-04 17:00:00,0.1587046478916781,0.147,0.0117046478916781
2020-01-04 18:00:00,0.1394286311790908,0.152,0.0125713688209091
2020-01-04 19:00:00,0.1193902033884831,0.161,0.0416097966115168
2020-01-04 20:00:00,0.1721710360327412,0.138,0.0341710360327411
2020-01-04 21:00:00,0.1864096765475155,0.159,0.0274096765475155
2020-01-04 22:00:00,0.1998484034968062,0.193,0.0068484034968061
2020-01-04 23:00:00,0.1667301652705753,0.158,0.0087301652705753
2020-01-05 00:00:00,0.1877787149119868,0.581,0.3932212850880131
2020-01-05 01:00:00,0.1581835139546825,1.203,1.0448164860453175
2020-01-05 02:00:00,0.1202024055964116,0.259,0.1387975944035883
2020-01-05 03:00:00,0.0752145715086216,0.151,0.0757854284913784
2020-01-05 04:00:00,0.039045942615234,0.147,0.1079540573847659
2020-01-05 05:00:00,0.0308071746454795,0.158,0.1271928253545204
2020-01-05 06:00:00,0.0461268932075715,0.155,0.1088731067924284
2020-01-05 07:00:00,0.1241408597361403,0.142,0.0178591402638595
2020-01-05 08:00:00,0.2399130198070101,0.584,0.3440869801929898
2020-01-05 09:00:00,0.3663848374010899,0.447,0.08061516259891
2020-01-05 10:00:00,0.3580352336115044,0.149,0.2090352336115044
2020-01-05 11:00:00,0.2729351773752042,0.142,0.1309351773752042
2020-01-05 12:00:00,0.1868018300280514,0.169,0.0178018300280514
2020-01-05 13:00:00,0.1802282838273718,0.158,0.0222282838273718
2020-01-05 14:00:00,0.2190947113236636,0.105,0.1140947113236636
2020-01-05 15:00:00,0.2494143274906606,0.101,0.1484143274906606
2020-01-05 16:00:00,0.2395640389419043,0.091,0.1485640389419043
2020-01-05 17:00:00,0.1814776338012975,0.092,0.0894776338012975
2020-01-05 18:00:00,0.1430522215915393,0.096,0.0470522215915392
2020-01-05 19:00:00,0.1544154173980872,0.188,0.0335845826019127
2020-01-05 20:00:00,0.2028146939284788,0.919,0.7161853060715212
2020-01-05 21:00:00,0.257020621600234,1.364,1.106979378399766
2020-01-05 22:00:00,0.2746055041157807,0.512,0.2373944958842193
2020-01-05 23:00:00,0.2429895221457877,0.604,0.3610104778542122
2020-01-06 00:00:00,0.3448370362515567,0.588,0.2431629637484432
2020-01-06 01:00:00,0.2460050279298366,0.205,0.0410050279298366
2020-01-06 02:00:00,0.0935986204629893,0.149,0.0554013795370106
2020-01-06 03:00:00,0.0610619482024465,0.115,0.0539380517975534
2020-01-06 04:00:00,0.0280472380584177,0.114,0.0859527619415822
2020-01-06 05:00:00,0.009563281868991,0.108,0.0984367181310089
2020-01-06 06:00:00,0.0417890121275506,0.101,0.0592109878724493
2020-01-06 07:00:00,0.1343919430650727,0.099,0.0353919430650727
2020-01-06 08:00:00,0.3178800651804738,0.1,0.2178800651804738
2020-01-06 09:00:00,0.3650176123569605,0.108,0.2570176123569606
2020-01-06 10:00:00,0.3064251453490539,0.312,0.005574854650946
2020-01-06 11:00:00,0.238304508261389,1.349,1.110695491738611
2020-01-06 12:00:00,0.1830727006949199,0.403,0.21992729930508
2020-01-06 13:00:00,0.1740009294542974,0.281,0.1069990705457025
2020-01-06 14:00:00,0.200377224004369,0.112,0.088377224004369
2020-01-06 15:00:00,0.2269660527499426,0.102,0.1249660527499426
2020-01-06 16:00:00,0.2069388151876326,0.102,0.1049388151876326
2020-01-06 17:00:00,0.1528983211110328,0.11,0.0428983211110328
2020-01-06 18:00:00,0.1105544612895932,0.106,0.0045544612895932
2020-01-06 19:00:00,0.1309303353749153,0.15,0.0190696646250846
2020-01-06 20:00:00,0.2932892568532707,0.099,0.1942892568532707
2020-01-06 21:00:00,0.4097467845923235,0.105,0.3047467845923235
2020-01-06 22:00:00,0.2845058638669615,0.554,0.2694941361330385
2020-01-06 23:00:00,0.2686628711480525,0.6,0.3313371288519474
2020-01-07 00:00:00,0.3875042993797535,0.481,0.0934957006202464
2020-01-07 01:00:00,0.1497036729517239,0.471,0.321296327048276
2020-01-07 02:00:00,0.1322046736190106,0.476,0.3437953263809893
2020-01-07 03:00:00,0.1073111193509362,0.408,0.3006888806490637
2020-01-07 04:00:00,0.0711118038544802,0.097,0.0258881961455197
2020-01-07 05:00:00,0.0466746966809925,0.094,0.0473253033190074
2020-01-07 06:00:00,0.0752952593472387,0.093,0.0177047406527612
2020-01-07 07:00:00,0.1668034949431373,0.101,0.0658034949431373
2020-01-07 08:00:00,0.278506112108764,0.23,0.048506112108764
2020-01-07 09:00:00,0.3457462695303243,0.782,0.4362537304696757
2020-01-07 10:00:00,0.3635875733940347,0.938,0.5744124266059653
2020-01-07 11:00:00,0.4575775869223693,0.168,0.2895775869223692
2020-01-07 12:00:00,0.2486571186460776,0.099,0.1496571186460776
2020-01-07 13:00:00,0.2214394485532574,0.09,0.1314394485532574
2020-01-07 14:00:00,0.2290215177602033,0.112,0.1170215177602033
2020-01-07 15:00:00,0.2542249501133929,0.787,0.5327750498866071
2020-01-07 16:00:00,0.2356498457096715,0.438,0.2023501542903284
2020-01-07 17:00:00,0.183128255060128,0.241,0.0578717449398719
2020-01-07 18:00:00,0.1405012780840312,0.332,0.1914987219159688
2020-01-07 19:00:00,0.1546888360560354,0.483,0.3283111639439646
2020-01-07 20:00:00,0.1959969791272036,0.222,0.0260030208727964
2020-01-07 21:00:00,0.2450444107384131,0.187,0.0580444107384131
2020-01-07 22:00:00,0.3249014853477427,0.655,0.3300985146522572
2020-01-07 23:00:00,0.3033080987303488,0.457,0.1536919012696511
2020-01-08 00:00:00,0.3010395594980268,0.572,0.2709604405019731
2020-01-08 01:00:00,0.1617512722701489,0.274,0.1122487277298511
2020-01-08 02:00:00,0.1556446458532735,0.099,0.0566446458532735
2020-01-08 03:00:00,0.1275708967844496,0.096,0.0315708967844496
2020-01-08 04:00:00,0.0451892936762475,0.103,0.0578107063237524
2020-01-08 05:00:00,0.0233373727048223,0.107,0.0836626272951776
2020-01-08 06:00:00,0.054739472045362,0.103,0.0482605279546379
2020-01-08 07:00:00,0.1495088447909656,0.104,0.0455088447909656
2020-01-08 08:00:00,0.2830179903860046,0.216,0.0670179903860046
2020-01-08 09:00:00,0.4372583332114376,0.331,0.1062583332114375
2020-01-08 10:00:00,0.4494885375609639,1.148,0.698511462439036
2020-01-08 11:00:00,0.2621817746972187,1.135,0.8728182253027812
2020-01-08 12:00:00,0.1919494720280903,0.132,0.0599494720280903
2020-01-08 13:00:00,0.1831009353019043,0.1,0.0831009353019043
2020-01-08 14:00:00,0.2211309397961997,1.13,0.9088690602038002
2020-01-08 15:00:00,0.3539354700492741,0.285,0.0689354700492741
2020-01-08 16:00:00,0.2814123298528099,0.335,0.05358767014719
2020-01-08 17:00:00,0.1971791088951202,0.381,0.1838208911048798
2020-01-08 18:00:00,0.1692964267324558,0.349,0.1797035732675441
2020-01-08 19:00:00,0.1997444030317066,0.105,0.0947444030317066
2020-01-08 20:00:00,0.2077642391329973,0.279,0.0712357608670026
2020-01-08 21:00:00,0.2499510522365303,0.716,0.4660489477634696
2020-01-08 22:00:00,0.3319965195115909,0.476,0.144003480488409
2020-01-08 23:00:00,0.271451942679783,0.679,0.407548057320217
2020-01-09 00:00:00,0.3946847493223752,0.55,0.1553152506776248
2020-01-09 01:00:00,0.1238342142009139,0.425,0.301165785799086
2020-01-09 02:00:00,0.0884009941858315,0.118,0.0295990058141684
2020-01-09 03:00:00,0.0689755824045787,0.112,0.0430244175954212
2020-01-09 04:00:00,0.0345644567480993,0.103,0.0684355432519006
2020-01-09 05:00:00,0.0120557235444532,0.102,0.0899442764555467
2020-01-09 06:00:00,0.0414173639439989,0.106,0.064582636056001
2020-01-09 07:00:00,0.1337787637066534,0.111,0.0227787637066534
2020-01-09 08:00:00,0.2633785363017564,0.107,0.1563785363017564
2020-01-09 09:00:00,0.347982539497374,0.771,0.423017460502626
2020-01-09 10:00:00,0.4614508165294247,0.679,0.2175491834705752
2020-01-09 11:00:00,0.3907854195362385,0.256,0.1347854195362385
2020-01-09 12:00:00,0.1737929236693692,0.103,0.0707929236693692
2020-01-09 13:00:00,0.1602884337033837,0.101,0.0592884337033837
2020-01-09 14:00:00,0.3544338675186445,0.198,0.1564338675186445
2020-01-09 15:00:00,0.2497104357134205,0.626,0.3762895642865794
2020-01-09 16:00:00,0.2388618751904836,0.156,0.0828618751904836
2020-01-09 17:00:00,0.1918768305122203,0.106,0.0858768305122203
2020-01-09 18:00:00,0.1442151338829227,0.25,0.1057848661170772
2020-01-09 19:00:00,0.112788820536036,0.119,0.0062111794639639
2020-01-09 20:00:00,0.1886313530219918,0.615,0.4263686469780082
2020-01-09 21:00:00,0.3044230072834161,0.517,0.2125769927165838
2020-01-09 22:00:00,0.2761868305599384,0.6,0.3238131694400615
2020-01-09 23:00:00,0.2783864321607446,0.718,0.4396135678392553
2020-01-10 00:00:00,0.3728458917561851,0.418,0.0451541082438148
2020-01-10 01:00:00,0.1371736566780044,0.148,0.0108263433219955
2020-01-10 02:00:00,0.0816617256106339,0.135,0.0533382743893661
2020-01-10 03:00:00,0.0624504427323401,0.136,0.0735495572676598
2020-01-10 04:00:00,0.0263270009644648,0.12,0.0936729990355351
2020-01-10 05:00:00,0.0036977352371549,0.119,0.115302264762845
2020-01-10 06:00:00,0.0348469484435599,0.117,0.08215305155644
2020-01-10 07:00:00,0.1284444288666453,0.225,0.0965555711333546
2020-01-10 08:00:00,0.2408181318073473,0.665,0.4241818681926527
2020-01-10 09:00:00,0.4115495461878317,1.389,0.9774504538121684
2020-01-10 10:00:00,0.3843659873011585,0.692,0.3076340126988414
2020-01-10 11:00:00,0.2504190037960777,0.113,0.1374190037960777
2020-01-10 12:00:00,0.1657369206296008,0.402,0.2362630793703992
2020-01-10 13:00:00,0.1567280463510909,0.257,0.1002719536489091
2020-01-10 14:00:00,0.2055124906000032,0.34,0.1344875093999968
2020-01-10 15:00:00,0.2985926647415892,1.205,0.9064073352584108
2020-01-10 16:00:00,0.2066633472681101,0.408,0.2013366527318899
2020-01-10 17:00:00,0.1440725064840988,0.244,0.0999274935159011
2020-01-10 18:00:00,0.1227670850734661,0.205,0.0822329149265338
2020-01-10 19:00:00,0.1079146180471425,0.467,0.3590853819528574
2020-01-10 20:00:00,0.2326933637988322,0.603,0.3703066362011677
2020-01-10 21:00:00,0.2642333729378467,1.369,1.1047666270621532
2020-01-10 22:00:00,0.2848718478633122,0.715,0.4301281521366877
2020-01-10 23:00:00,0.2719254385440147,0.467,0.1950745614559852
2020-01-11 00:00:00,0.2915015970343369,0.415,0.123498402965663
2020-01-11 01:00:00,0.091721354472647,0.414,0.3222786455273529
2020-01-11 02:00:00,0.0797131624174913,0.176,0.0962868375825086
2020-01-11 03:00:00,0.0593661366783693,0.116,0.0566338633216306
2020-01-11 04:00:00,0.0198456027606524,0.092,0.0721543972393475
2020-01-11 05:00:00,-0.0051427534727438,0.1,0.1051427534727438
2020-01-11 06:00:00,0.0227477616209529,0.113,0.090252238379047
2020-01-11 07:00:00,0.1300656376141713,0.093,0.0370656376141713
2020-01-11 08:00:00,0.3090928876408173,0.094,0.2150928876408173
2020-01-11 09:00:00,0.486806306858378,0.741,0.254193693141622
2020-01-11 10:00:00,0.3636039517431689,0.856,0.492396048256831
2020-01-11 11:00:00,0.2034139190057384,0.312,0.1085860809942615
2020-01-11 12:00:00,0.1854073420834812,0.093,0.0924073420834812
2020-01-11 13:00:00,0.15264745064354,0.219,0.0663525493564599
2020-01-11 14:00:00,0.1979758402639764,0.115,0.0829758402639764
2020-01-11 15:00:00,0.3577125277537957,0.085,0.2727125277537957
2020-01-11 16:00:00,0.214306170935735,0.101,0.113306170935735
2020-01-11 17:00:00,0.1334435716881288,0.107,0.0264435716881288
2020-01-11 18:00:00,0.0835009600808579,0.079,0.0045009600808579
2020-01-11 19:00:00,0.1298389174588236,0.108,0.0218389174588236
2020-01-11 20:00:00,0.1993589476835029,0.115,0.0843589476835029
2020-01-11 21:00:00,0.3658928949526891,0.09,0.2758928949526891
2020-01-11 22:00:00,0.27346139618886,0.091,0.18246139618886
2020-01-11 23:00:00,0.2052252192398502,0.1,0.1052252192398502
2020-01-12 00:00:00,0.1786265353207058,0.258,0.0793734646792941
2020-01-12 01:00:00,0.1134617319273916,0.426,0.3125382680726083
2020-01-12 02:00:00,0.0693435336803186,0.402,0.3326564663196814
2020-01-12 03:00:00,0.0426358962425841,0.189,0.1463641037574158
2020-01-12 04:00:00,0.0051727471514867,0.109,0.1038272528485132
2020-01-12 05:00:00,-0.0148095972987539,0.083,0.0978095972987539
2020-01-12 06:00:00,0.0194744033915281,0.092,0.0725255966084718
2020-01-12 07:00:00,0.1114320108932416,0.104,0.0074320108932416
2020-01-12 08:00:00,0.227070987648504,0.082,0.145070987648504
2020-01-12 09:00:00,0.3976212945717488,0.091,0.3066212945717488
2020-01-12 10:00:00,0.4049371516694822,0.11,0.2949371516694822
2020-01-12 11:00:00,0.2547613843618181,1.103,0.8482386156381818
2020-01-12 12:00:00,0.1629663104285951,0.867,0.7040336895714049
2020-01-12 13:00:00,0.1776112903352817,0.344,0.1663887096647182
2020-01-12 14:00:00,0.1993104228998785,0.104,0.0953104228998785
2020-01-12 15:00:00,0.225368426048935,0.853,0.627631573951065
2020-01-12 16:00:00,0.2128206766343483,0.334,0.1211793233656516
2020-01-12 17:00:00,0.162947194551747,0.188,0.0250528054482529
2020-01-12 18:00:00,0.1194122239197706,0.189,0.0695877760802293
2020-01-12 19:00:00,0.134416738466104,0.359,0.2245832615338959
2020-01-12 20:00:00,0.1885315140988625,0.216,0.0274684859011374
2020-01-12 21:00:00,0.2364501806444554,0.602,0.3655498193555445
2020-01-12 22:00:00,0.2489823851386173,0.528,0.2790176148613827
2020-01-12 23:00:00,0.2234906091753803,0.408,0.1845093908246196
2020-01-13 00:00:00,0.2824683580064289,0.303,0.020531641993571
2020-01-13 01:00:00,0.1747783693250078,0.097,0.0777783693250078
2020-01-13 02:00:00,0.1660406700452528,0.093,0.0730406700452528
2020-01-13 03:00:00,0.1174346638204866,0.092,0.0254346638204866
2020-01-13 04:00:00,0.072648080251609,0.095,0.0223519197483909
2020-01-13 05:00:00,0.0482600915535129,0.094,0.045739908446487
2020-01-13 06:00:00,0.0823081292447627,0.094,0.0116918707552372
2020-01-13 07:00:00,0.1791840256715396,0.099,0.0801840256715396
2020-01-13 08:00:00,0.2908057828238938,0.218,0.0728057828238938
2020-01-13 09:00:00,0.3613882925538469,1.67,1.308611707446153
2020-01-13 10:00:00,0.3523976306328759,0.619,0.2666023693671241
2020-01-13 11:00:00,0.4385325456518248,0.218,0.2205325456518248
2020-01-13 12:00:00,0.3418254983518983,0.334,0.0078254983518983
2020-01-13 13:00:00,0.2532069546123707,0.22,0.0332069546123706
2020-01-13 14:00:00,0.2509470821373046,0.753,0.5020529178626953
2020-01-13 15:00:00,0.3944955347240628,0.195,0.1994955347240627
2020-01-13 16:00:00,0.2957384240236391,0.192,0.103738424023639
2020-01-13 17:00:00,0.2186888720373576,0.24,0.0213111279626423
2020-01-13 18:00:00,0.1757560423032056,0.108,0.0677560423032056
2020-01-13 19:00:00,0.2084922428584315,0.143,0.0654922428584315
2020-01-13 20:00:00,0.2351953241552759,0.508,0.2728046758447241
2020-01-13 21:00:00,0.3425306841721539,0.36,0.017469315827846
2020-01-13 22:00:00,0.3391720237243127,0.418,0.0788279762756872
2020-01-13 23:00:00,0.2893793045210382,0.537,0.2476206954789618
2020-01-14 00:00:00,0.3380446452986629,0.319,0.0190446452986629
2020-01-14 01:00:00,0.1254518682110947,0.132,0.0065481317889052
2020-01-14 02:00:00,0.1157064390016092,0.11,0.0057064390016092
2020-01-14 03:00:00,0.096076614458039,0.108,0.0119233855419609
2020-01-14 04:00:00,0.0605208201984826,0.105,0.0444791798015173
2020-01-14 05:00:00,0.0365385213764849,0.103,0.066461478623515
2020-01-14 06:00:00,0.0658689910059513,0.102,0.0361310089940486
2020-01-14 07:00:00,0.1585884696325927,0.2,0.0414115303674072
2020-01-14 08:00:00,0.2893594571054793,0.206,0.0833594571054792
2020-01-14 09:00:00,0.5807539304402907,0.84,0.2592460695597093
2020-01-14 10:00:00,0.4048434766868998,0.367,0.0378434766868998
2020-01-14 11:00:00,0.2739766244235834,0.131,0.1429766244235834
2020-01-14 12:00:00,0.2305850781812049,0.192,0.0385850781812049
2020-01-14 13:00:00,0.2043265377878445,0.262,0.0576734622121555
2020-01-14 14:00:00,0.3208068562907665,0.887,0.5661931437092335
2020-01-14 15:00:00,0.2618050361829813,0.16,0.1018050361829813
2020-01-14 16:00:00,0.2429908215465155,0.202,0.0409908215465155
2020-01-14 17:00:00,0.1963765269905268,0.311,0.1146234730094732
2020-01-14 18:00:00,0.1335909132046502,0.169,0.0354090867953497
2020-01-14 19:00:00,0.1463472267762201,0.146,0.0003472267762201
2020-01-14 20:00:00,0.2527689738611402,0.361,0.1082310261388597
2020-01-14 21:00:00,0.2789265486163846,0.631,0.3520734513836154
2020-01-14 22:00:00,0.297638511163213,0.488,0.1903614888367869
2020-01-14 23:00:00,0.2865645103911975,0.463,0.1764354896088024
2020-01-15 00:00:00,0.3010125606891017,0.422,0.1209874393108982
2020-01-15 01:00:00,0.1221618758834503,0.123,0.0008381241165496
2020-01-15 02:00:00,0.1116910030583523,0.105,0.0066910030583523
2020-01-15 03:00:00,0.0939170244056172,0.104,0.0100829755943827
2020-01-15 04:00:00,0.0593735798064932,0.104,0.0446264201935067
2020-01-15 05:00:00,0.037196908335329,0.103,0.0658030916646709
2020-01-15 06:00:00,0.0684892247414068,0.103,0.0345107752585931
2020-01-15 07:00:00,0.1777632896725119,0.193,0.015236710327488
2020-01-15 08:00:00,0.2933218458740622,0.151,0.1423218458740622
2020-01-15 09:00:00,0.4596994131088465,0.955,0.4953005868911534
2020-01-15 10:00:00,0.374996295381476,0.597,0.2220037046185239
2020-01-15 11:00:00,0.2709254469309452,1.034,0.7630745530690548
2020-01-15 12:00:00,0.2198995921563344,0.234,0.0141004078436655
2020-01-15 13:00:00,0.2229115380906414,0.155,0.0679115380906414
2020-01-15 14:00:00,0.3538849002477056,0.192,0.1618849002477055
2020-01-15 15:00:00,0.2700899416065482,0.676,0.4059100583934518
2020-01-15 16:00:00,0.2584591797793081,0.214,0.0444591797793081
2020-01-15 17:00:00,0.2211087122394053,0.251,0.0298912877605946
2020-01-15 18:00:00,0.1566890088548179,0.354,0.197310991145182
2020-01-15 19:00:00,0.160248169020567,0.314,0.1537518309794329
2020-01-15 20:00:00,0.2429707592389856,0.703,0.4600292407610143
2020-01-15 21:00:00,0.3329093609708873,0.711,0.3780906390291126
2020-01-15 22:00:00,0.3198387781860603,0.425,0.1051612218139396
